src_ip,dst_ip,src_port,dst_port,first_pkt_time,last_pkt_time,avg_hops,avg_packet_len,nodeRelatedMessages:HeartbeatRequest,nodeRelatedMessages:HeartbeatResponse,nodeRelatedMessages:PFDManagementRequest,nodeRelatedMessages:PFDManagementResponse,nodeRelatedMessages:AssociationSetupRequest,nodeRelatedMessages:AssociationSetupResponse,nodeRelatedMessages:AssociationUpdateRequest,nodeRelatedMessages:AssociationUpdateResponset,nodeRelatedMessages:AssociationReleaseRequest,nodeRelatedMessages:AssociationReleaseResponse,nodeRelatedMessages:VersionNotSupportedResponse,nodeRelatedMessages:NodeReportRequest,nodeRelatedMessages:NodeReportResponse,nodeRelatedMessages:SessionSetDeletionRequest,nodeRelatedMessages:SessionSetDeletionResponse,sessionRelatedMessages:SessionEstablishmentRequest,sessionRelatedMessages:SessionEstablishmentResponse,sessionRelatedMessages:SessionModificationRequest,sessionRelatedMessages:SessionModificationResponse,sessionRelatedMessages:SessionDeletionRequest,sessionRelatedMessages:SessionDeletionResponse,sessionRelatedMessages:SessionReportRequest,sessionRelatedMessages:SessionReportResponse,class
6003::1003,6003::1001,14596,8800,1603074460.22585,1603074591.3195655,190,270,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,37,158,604,17,40,220,11,0
2000::100:503,6003::1005,14612,14612,1603074013.9238296,1603074042.1368454,190,81,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5,451,442,32,27,13,3,0
6003::1014,2000::100:4e3,37194,38722,1603123437.2488036,1603123572.527924,190,193,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,109,11,574,435,143,80,52,25,1
6003::1005,2000::100:506,14594,14593,1603074116.473702,1603074349.869982,191,112,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,116,165,161,48,0,13,6,0
6003::1004,2000::100:504,14601,14595,1603074253.0084963,1603074680.4740455,190,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,88,651,169,54,69,51,125,0
6003::1000,81.111.62.194,53330,51266,1603098280.8480303,1603098706.6549003,190,109,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,4,1510,158,178,29,267,136,1
201.105.60.146,129.232.125.4,3728,32451,1603101938.242309,1603102097.8108194,191,85,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,70,322,410,60,39,152,9,1
32.66.119.40,83.56.177.27,62852,61626,1603106894.4262693,1603107301.6747737,190,162,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,66,1510,640,143,40,267,33,1
6003::ff6,210.209.194.86,5204,46660,1603140579.1503785,1603140965.527037,190,92,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,89,87,1217,125,178,73,267,24,1
6003::1028,118.34.43.111,11629,11314,1603146219.4802597,1603146583.2138531,190,217,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,277,96,1217,657,45,21,345,83,1
6003::1002,2000::100:503,8810,14604,1603074353.8375783,1603074755.2379272,190,127,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,75,113,459,134,78,8,214,26,0
6003::1001,6003::1000,14595,14605,1603074389.0598536,1603074841.3946495,190,106,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,80,14,571,663,47,41,10,1,0
6003::1028,2000::100:50c,8259,23031,1603081704.3647485,1603082115.6139076,191,146,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,224,111,484,80,40,18,131,23,1
2000::100:501,2000::100:506,8797,14606,1603074191.890043,1603074496.3933027,190,288,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,90,408,114,16,58,52,1,0
6003::1003,6003::1001,14613,14601,1603074536.127664,1603074641.1898873,190,92,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53,23,337,588,79,1,12,19,0
2000::100:516,192.7.14.65,17042,7250,1603100060.737669,1603100368.483212,191,200,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,66,21,37,526,34,23,20,131,1
51.189.26.157,147.126.143.205,63371,51013,1603095758.318427,1603096133.1270895,190,132,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,277,107,1217,422,178,30,267,213,1
6003::1005,2000::100:502,14600,14610,1603074348.5785463,1603074457.1495419,191,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11,400,375,62,59,26,127,0
2000::100:4d0,6003::1028,55575,7588,1603096739.8524163,1603097056.2620242,190,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,39,233,408,47,54,267,11,1
6003::101e,214.210.253.145,33159,48982,1603087288.165942,1603087728.9737322,190,282,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,66,138,73,57,26,229,1
2000::100:4ee,59.187.175.205,53181,32776,1603111107.7819674,1603111391.4561994,190,176,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,91,103,658,221,11,40,2,21,1
2000::100:4d9,60.197.3.129,14618,37224,1603128587.2094865,1603129024.5161037,190,135,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,4,1217,584,30,46,345,189,1
6003::1003,2000::100:504,14608,8800,1603074401.9140213,1603074585.070121,191,228,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,55,117,586,446,28,73,6,24,0
6003::1005,2000::100:502,8805,14613,1603074530.4630833,1603074962.7420914,191,95,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,119,110,386,623,24,24,38,16,0
2000::100:504,2000::100:505,8810,14613,1603074283.8243353,1603074597.4842165,190,135,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,137,388,64,13,23,223,0
6003::1000,6003::1003,14600,14611,1603074071.6212265,1603074429.4781115,190,265,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,76,527,403,32,67,16,115,0
2000::100:50b,6003::100a,17063,10043,1603079280.7778995,1603079417.3771157,190,287,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,213,155,178,19,1,82,1
6003::1004,2000::100:504,14599,14593,1603074314.1929371,1603074697.1487234,190,241,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,76,50,347,443,76,63,190,82,0
97.132.158.165,2000::100:4d9,62786,25280,1603113145.1022756,1603113473.6043916,191,176,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,122,106,1217,563,178,42,267,30,1
6003::1002,2000::100:503,14598,14596,1603074128.9260345,1603074311.1011631,191,206,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,121,50,486,77,76,183,203,0
42.79.253.149,159.211.248.232,61530,21451,1603125274.1269355,1603125674.3350391,191,229,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,224,22,1217,25,143,34,345,48,1
233.182.228.165,20.101.210.110,57423,35810,1603091115.2615943,1603091414.7867477,190,233,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,113,39,206,570,58,44,92,220,1
220.121.246.101,6003::1028,37430,49965,1603138681.8504112,1603138822.8784895,190,234,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,277,34,1510,130,178,48,267,3,1
6003::1004,2000::100:501,14597,14607,1603074330.3556201,1603074671.1231136,190,178,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,114,83,187,355,74,51,18,22,0
6003::1001,2000::100:505,14609,14595,1603074239.6247013,1603074428.0828087,190,130,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16,191,570,65,3,131,74,0
2000::100:4e4,55.225.185.94,15644,36270,1603122976.4243789,1603123419.1555548,190,247,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,86,351,88,65,60,267,17,1
42.33.180.229,110.98.9.222,29095,9205,1603127751.0692394,1603128187.7181315,190,154,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,78,60,1217,645,7,73,345,30,1
2000::100:4f7,6003::fe2,2598,18101,1603099556.934988,1603099625.4214778,190,126,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,1510,113,178,46,94,8,1
166.185.15.62,2000::100:50b,15017,16866,1603113846.4616003,1603114195.4769466,191,188,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,67,1217,555,21,62,345,129,1
6003::1004,2000::100:503,14604,8795,1603074065.9123158,1603074477.3127332,190,127,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83,117,20,595,39,34,26,139,0
6003::1004,2000::100:504,14597,14608,1603074123.1787906,1603074502.7897568,191,239,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,120,69,330,92,13,67,60,3,0
6003::1003,2000::100:502,14601,8805,1603074550.1633782,1603074997.724323,190,144,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,122,68,653,204,30,7,52,27,0
187.96.156.250,136.32.106.137,37853,26427,1603088776.7566102,1603089239.847342,190,90,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,61,343,566,143,42,345,171,1
2000::100:501,2000::100:505,14594,8806,1603074274.6013749,1603074679.5380304,190,113,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,122,86,421,591,48,41,16,97,0
2000::100:529,6003::1028,38386,27989,1603113256.0993056,1603113639.5799475,191,111,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,115,93,1217,372,82,26,48,104,1
2000::100:4d0,134.238.227.117,31180,33933,1603101560.9841259,1603101834.9075499,190,136,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,277,53,49,483,178,28,46,23,1
6003::fe2,26.210.92.62,54711,668,1603106226.5839221,1603106629.7455342,191,279,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,1510,14,143,67,345,92,1
2000::100:4da,6003::101e,44093,59215,1603146771.1543858,1603146963.2016718,191,257,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,128,278,58,3,345,36,1
6003::fec,252.97.123.21,40881,55507,1603102495.9671373,1603102941.2451787,190,166,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,62,94,1217,224,3,28,58,17,1
217.213.228.153,2000::100:4e3,7188,52450,1603096553.7667136,1603096929.9150605,191,116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,1217,232,178,79,23,163,1
2000::100:4f8,122.53.149.96,19437,974,1603143668.9865525,1603144049.257263,191,283,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,277,106,1217,557,178,42,10,196,1
2000::100:4cf,71.3.242.75,3401,37263,1603111541.7230945,1603111984.0106845,190,209,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,81,115,1217,636,178,11,25,31,1
2000::100:502,6003::1000,14594,14611,1603074521.2194889,1603074786.0395772,190,176,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,66,39,537,17,48,48,160,0
6003::1001,6003::1005,8803,14611,1603074231.7562966,1603074693.6898406,190,224,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,92,462,485,11,43,4,22,0
225.38.81.138,6003::101e,30793,50301,1603114185.3008842,1603114641.1157277,190,206,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,224,87,1217,496,7,35,179,7,1
2000::100:501,2000::100:4e3,57832,53588,1603105803.9410791,1603105937.5878,191,171,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,277,64,1217,250,178,0,267,55,1
6003::ff6,2000::100:4ed,12882,13936,1603103375.2058163,1603103543.0023475,191,100,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,121,68,1217,105,38,66,345,171,1
2000::100:50b,7.248.49.198,15066,57396,1603116793.6027074,1603116955.3791063,191,202,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,115,321,377,49,18,345,97,1
6003::1000,2000::100:503,8795,14607,1603074113.913773,1603074557.7706022,190,125,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,32,94,619,45,21,6,12,232,0
6003::fe2,229.112.136.26,59770,52352,1603096010.5056741,1603096407.124222,190,90,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,110,32,1217,10,40,42,25,18,1
6003::1028,32.130.228.169,49538,4542,1603110395.51625,1603110843.510989,190,255,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,224,82,1217,91,178,69,267,68,1
6003::1004,2000::100:503,14595,14608,1603074281.8827658,1603074700.31909,191,109,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,59,92,534,652,62,79,105,42,0
2000::100:502,55.201.250.122,46654,14215,1603076118.7931254,1603076501.1427255,190,288,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,105,122,1217,511,178,67,45,94,1
2000::100:4e3,2000::100:502,38449,28261,1603123060.0322113,1603123178.3635848,191,263,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,113,18,121,58,36,111,10,1
6003::1003,2000::100:502,14599,8795,1603074060.1802063,1603074474.5777078,191,248,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,67,117,534,384,21,78,12,124,0
6003::1003,2000::100:504,14608,8798,1603074442.5579832,1603074480.4062412,190,183,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,50,84,251,85,50,5,201,28,0
2000::100:4ee,2000::100:516,60303,6172,1603086931.8708706,1603087314.6960912,190,271,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6,1510,59,143,57,267,20,1
2000::100:4ed,2000::100:4cf,19315,47692,1603081673.402938,1603082125.0791664,190,147,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,109,1510,200,178,4,267,4,1
6003::1003,2000::100:503,14604,14592,1603074080.322104,1603074317.8242364,190,165,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,92,63,111,132,40,74,175,43,0
6003::1003,2000::100:504,14614,14603,1603074161.5204108,1603074526.319164,190,120,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,47,94,331,654,13,26,220,173,0
2000::100:503,2000::100:504,14605,14606,1603073979.8170362,1603074421.28994,190,258,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,12,358,104,32,74,22,4,0
26.213.190.224,2000::100:4f7,8157,57307,1603096433.7503798,1603096509.5593565,190,172,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,64,463,228,44,8,164,174,1
6003::1004,2000::100:504,14596,14604,1603074112.823163,1603074518.2497952,191,209,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,83,90,252,500,25,19,15,28,0
6003::1002,2000::100:502,14600,8806,1603074061.6016726,1603074380.9407864,191,248,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,58,25,187,83,46,37,60,23,0
199.9.116.198,6003::1028,53862,46953,1603132412.248067,1603132727.652366,190,248,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13,181,258,17,81,345,15,1
6003::1000,2000::100:506,14604,14597,1603074517.2186172,1603074946.3001437,191,95,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,108,115,304,312,8,3,143,209,0
6003::1003,2000::100:501,14611,8811,1603074357.1463332,1603074687.1111214,190,238,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,197,134,65,17,27,0,0
6003::1004,2000::100:505,14604,14608,1603074138.6005254,1603074554.5173676,191,163,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,190,603,52,13,44,131,0
6003::101e,147.158.137.160,17229,48383,1603112994.182871,1603113189.9766216,190,148,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,58,1510,422,143,58,267,210,1
6003::1001,2000::100:502,14595,14611,1603074483.9678736,1603074917.5663764,190,196,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,54,86,107,116,32,37,22,38,0
6003::1000,6003::1004,14608,14608,1603074153.5434248,1603074192.3273454,190,246,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,78,95,81,566,79,57,183,161,0
2000::100:506,2000::100:501,14600,14603,1603074560.8655066,1603074969.6382432,190,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,113,369,7,34,8,83,130,0
6003::1000,2000::100:501,14604,14611,1603074314.3237026,1603074405.024737,190,269,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,580,148,62,30,176,208,0
6003::1002,2000::100:501,8812,14614,1603074213.067432,1603074510.811884,191,220,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,68,552,424,40,21,4,122,0
6003::101e,2000::100:529,14046,46668,1603104385.3062186,1603104584.366796,190,185,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,34,54,402,37,14,68,98,169,1
2000::100:506,2000::100:502,14598,14602,1603074384.2991247,1603074657.0708404,190,252,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,424,79,3,81,15,31,0
6003::1001,2000::100:502,14593,14596,1603074173.4841301,1603074633.4541044,190,263,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,110,22,386,484,74,81,139,39,0
6003::1001,2000::100:505,14609,14611,1603074603.8016849,1603074986.9751217,190,188,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,76,523,561,67,28,114,22,0
6003::1001,2000::100:501,14605,14599,1603074289.6187007,1603074693.279269,190,242,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,81,69,23,442,40,81,153,161,0
6003::fe2,6003::ff6,33308,14345,1603079551.6082525,1603079998.1633787,190,134,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,117,294,180,178,53,25,135,1
6.84.213.145,6003::101e,19933,9671,1603115525.0233374,1603115858.5443914,191,109,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,1217,625,178,4,4,33,1
71.126.69.144,6003::fce,28700,35001,1603129488.9497674,1603129706.1125216,190,202,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,103,1217,266,178,47,188,18,1
58.201.232.80,155.60.195.148,51908,25208,1603128741.7049825,1603128910.5230746,190,181,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,277,1,1510,507,70,35,267,33,1
63.147.59.53,135.142.44.183,37473,61979,1603143600.6335793,1603143957.9630942,190,289,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,97,610,638,35,45,212,16,1
2000::100:505,2000::100:507,14597,14605,1603073987.3222978,1603074118.4130952,190,179,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,89,50,521,60,12,4,8,0
6003::101e,94.90.158.21,63614,646,1603108415.817826,1603108853.9604573,190,274,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,277,110,1217,186,143,48,267,4,1
2000::100:502,246.125.89.40,44880,32370,1603112238.1358526,1603112541.248631,190,153,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123,68,1217,384,143,80,267,17,1
6003::1004,2000::100:502,14605,14603,1603074527.147202,1603074657.123834,190,270,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,121,10,474,143,78,30,114,124,0
6003::1000,2000::100:504,14593,14608,1603073965.8285542,1603073994.6860125,191,79,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,38,115,507,449,46,55,105,27,0
220.210.201.79,6003::fd8,5050,4859,1603091583.449334,1603091705.000129,190,87,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,49,1217,608,19,69,267,11,1
6003::1001,2000::100:505,8799,14611,1603073956.15267,1603074148.4442327,190,173,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,107,341,111,41,59,10,0,0
68.70.229.110,2000::100:4ed,38537,23376,1603134351.0511782,1603134734.539634,190,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,28,573,506,178,20,99,23,1
6003::1000,2000::100:4f7,60905,37889,1603121655.98837,1603121801.5174348,190,157,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,277,17,77,553,1,40,30,228,1
6003::1004,2000::100:504,14606,14603,1603074407.2642522,1603074453.2178879,190,229,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,76,83,365,434,51,69,6,9,0
2000::100:516,27.27.95.213,19131,24130,1603077325.8229053,1603077705.5261335,191,210,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,605,446,75,67,0,31,1
84.232.73.246,59.255.63.39,3486,7801,1603080961.0087175,1603081005.9113855,190,207,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,224,55,1217,384,178,36,345,30,1
2000::100:506,2000::100:502,14598,14601,1603074050.4703858,1603074259.9328954,190,121,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,562,125,11,69,30,144,0
6003::1000,2000::100:502,14600,14605,1603074308.5592782,1603074425.2877026,190,266,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,304,410,32,27,14,67,0
2000::100:504,2000::100:505,8802,14594,1603074354.6745496,1603074436.3049521,190,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,92,494,666,28,26,39,19,0
6003::1005,2000::100:506,14599,8803,1603073973.4651344,1603074350.9021466,190,91,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,114,20,276,655,10,64,116,10,0
2.217.150.198,2000::100:52a,54826,8910,1603112754.074116,1603113152.7917182,190,295,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,626,191,143,29,205,49,1
6003::1001,2000::100:505,8812,14601,1603074208.9941537,1603074581.0439134,191,192,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,65,1,373,66,68,9,137,0
6003::1005,2000::100:505,8814,8795,1603074378.38813,1603074498.6790142,191,208,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,101,631,184,76,53,31,39,0
6003::1028,2000::100:4e3,41154,6711,1603146592.6454225,1603146985.2648706,190,280,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,74,110,514,220,178,73,345,197,1
6003::1004,2000::100:502,14594,14600,1603074110.4270346,1603074424.9880445,190,90,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,74,30,590,71,40,24,222,0
6003::1001,2000::100:504,14599,14595,1603074261.169552,1603074640.3076017,191,82,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,119,50,566,469,44,15,83,122,0
2000::100:504,6003::1000,14611,14597,1603074379.412628,1603074809.3584692,190,279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,294,398,25,14,136,170,0
2000::100:50c,245.125.178.38,47867,22104,1603117405.080585,1603117563.1057696,190,189,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,48,1217,343,143,31,345,89,1
6003::1004,2000::100:506,14606,8808,1603074085.0788019,1603074379.904398,190,222,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,61,79,173,67,73,168,100,0
6003::1004,2000::100:505,14598,14613,1603073982.1360257,1603074162.352993,190,249,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,97,59,135,144,16,27,6,31,0
6003::1001,2000::100:505,14608,14599,1603074389.2405255,1603074824.6166441,190,222,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,42,69,373,372,5,81,26,134,0
6003::1005,6003::1000,14609,14604,1603074016.283015,1603074470.8922172,190,290,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,65,32,313,7,24,60,16,16,0
83.214.132.184,2000::100:4ed,63949,55729,1603082253.7092133,1603082292.2393134,190,216,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,277,77,1217,336,178,35,345,21,1
6003::1002,2000::100:505,8808,14609,1603074355.211792,1603074669.3389912,191,141,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,113,280,15,60,21,31,174,0
2000::100:505,2000::100:505,14600,14603,1603074455.4529204,1603074513.4547563,190,160,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,85,218,182,71,18,13,147,0
6003::1002,2000::100:505,14598,14610,1603074160.1074114,1603074621.5450044,191,111,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,70,74,554,0,34,72,205,184,0
2000::100:51f,2000::100:4ed,6258,18039,1603115163.9935906,1603115599.8310938,191,248,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,120,548,241,29,34,159,17,1
6003::1000,2000::100:504,14608,14602,1603074095.9177043,1603074120.3649282,190,237,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,48,270,219,4,12,189,159,0
2000::100:501,2000::100:503,14605,14594,1603074123.8140023,1603074579.534835,191,288,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,97,98,418,132,51,42,15,10,0
227.133.157.33,166.43.236.155,11998,27058,1603092403.6376646,1603092842.1440983,190,280,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,66,68,659,227,35,42,187,226,1
2000::100:4d9,2000::100:4ee,24992,61965,1603134876.8771057,1603135313.1587083,190,154,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,277,6,1217,34,143,80,267,27,1
6003::1001,2000::100:504,14594,8801,1603074550.8037927,1603074755.965134,191,212,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,114,116,473,187,26,74,17,4,0
2000::100:503,2000::100:507,14597,14604,1603074031.8246238,1603074401.2914884,190,284,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,107,296,446,10,34,18,179,0
6003::1001,6003::1004,14595,14613,1603074009.9608517,1603074212.4834485,190,285,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,64,485,637,72,59,22,58,0
46.158.139.207,6003::fec,26310,4517,1603143898.4682634,1603143976.636846,191,134,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,277,64,1510,262,4,80,345,88,1
2000::100:501,186.79.173.29,40231,65306,1603142027.723061,1603142444.3820786,190,281,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,35,288,638,36,60,267,3,1
142.231.98.143,2000::100:516,37545,29960,1603075279.8084018,1603075522.212508,190,151,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,61,200,495,55,48,345,160,1
6003::1002,2000::100:504,14608,14612,1603074391.3084853,1603074823.40404,190,255,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,86,367,30,10,50,81,1,0
2.77.87.255,2000::100:4ed,27326,9810,1603128264.332324,1603128382.76034,190,204,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,89,1217,207,178,71,267,19,1
6003::1001,6003::1002,14608,14597,1603074423.9402926,1603074447.7724094,190,186,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,120,550,7,7,9,81,0
6003::1001,6003::1004,8809,14600,1603074282.3175466,1603074702.5259185,190,172,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,96,572,367,37,37,10,54,0
195.90.53.72,2000::100:51f,20833,4653,1603116044.4538417,1603116385.9026937,190,100,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,27,57,1217,241,143,46,115,181,1
242.79.28.190,89.38.2.106,64270,52167,1603109476.6235328,1603109879.725217,190,230,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,277,116,535,186,71,24,27,17,1
6003::1000,2000::100:504,14601,8803,1603074365.3762293,1603074787.0318406,190,210,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,116,655,277,29,3,109,138,0
6003::1005,6003::1005,14611,14603,1603074065.570572,1603074497.8806288,190,118,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,83,93,288,618,20,35,217,220,0
148.182.175.92,100.123.106.139,22163,36216,1603082008.3137918,1603082310.1642244,190,79,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,224,36,15,483,79,26,345,13,1
216.38.201.176,2000::100:502,32639,22862,1603089305.0484002,1603089714.5886774,190,165,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,71,1217,382,53,19,345,129,1
2000::100:4ed,110.90.209.58,47966,3120,1603122150.7919364,1603122328.3016932,190,218,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,277,115,83,437,22,54,267,41,1
6003::1001,2000::100:502,14614,14610,1603074322.8011239,1603074689.3221843,190,151,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,67,120,343,147,16,23,130,231,0
